sample_id	chrom	start	end	cn_a	cn_b
sample_46	chr3	3	4	0	0
sample_46	chr3	4	5	0	0
sample_46	chr3	5	6	0	0
sample_46	chr3	6	7	0	0
sample_46	chr3	7	8	0	0
sample_46	chr3	8	9	0	0
sample_46	chr3	9	10	0	0
sample_46	chr4	0	1	0	0
sample_46	chr4	1	2	0	0
sample_46	chr4	2	3	0	0
sample_46	chr4	3	4	0	0
sample_46	chr4	4	5	0	0
sample_46	chr4	5	6	0	0
sample_46	chr4	6	7	0	0
sample_46	chr4	7	8	0	0
sample_46	chr4	8	9	0	0
sample_46	chr4	9	10	0	0
sample_47	chr1	0	1	0	0
sample_47	chr1	1	2	0	0
sample_47	chr1	2	3	0	0
sample_47	chr1	3	4	0	0
sample_47	chr1	4	5	0	0
sample_47	chr1	5	6	0	0
sample_47	chr1	6	7	0	0
sample_47	chr1	7	8	0	0
sample_47	chr1	8	9	0	0
sample_47	chr1	9	10	0	0
sample_47	chr2	0	1	0	0
sample_47	chr2	1	2	0	0
sample_47	chr2	2	3	0	0
sample_47	chr2	3	4	0	0
sample_47	chr2	4	5	0	0
sample_47	chr2	5	6	0	0
sample_47	chr2	6	7	0	0
sample_47	chr2	7	8	0	0
sample_47	chr2	8	9	0	0
sample_47	chr2	9	10	0	0
sample_47	chr3	0	1	0	1
sample_47	chr3	1	2	0	0
sample_47	chr3	2	3	0	0
sample_47	chr3	3	4	0	0
sample_47	chr3	4	5	0	0
sample_47	chr3	5	6	0	0
sample_47	chr3	6	7	0	0
sample_47	chr3	7	8	0	0
sample_47	chr3	8	9	0	0
sample_47	chr3	9	10	0	0
sample_47	chr4	0	1	0	0
sample_47	chr4	1	2	0	0
sample_47	chr4	2	3	0	0
sample_47	chr4	3	4	0	0
sample_47	chr4	4	5	0	0
sample_47	chr4	5	6	0	0
sample_47	chr4	6	7	0	0
sample_47	chr4	7	8	0	0
sample_47	chr4	8	9	0	0
sample_47	chr4	9	10	0	1
sample_48	chr1	0	1	0	0
sample_48	chr1	1	2	0	0
sample_48	chr1	2	3	0	0
sample_48	chr1	3	4	0	0
sample_48	chr1	4	5	0	0
sample_48	chr1	5	6	0	0
sample_48	chr1	6	7	0	0
sample_48	chr1	7	8	0	0
sample_48	chr1	8	9	0	0
sample_48	chr1	9	10	0	0
sample_48	chr2	0	1	0	0
sample_48	chr2	1	2	0	0
sample_48	chr2	2	3	0	0
sample_48	chr2	3	4	0	0
sample_48	chr2	4	5	0	0
sample_48	chr2	5	6	0	0
sample_48	chr2	6	7	0	0
sample_48	chr2	7	8	0	0
sample_48	chr2	8	9	0	0
sample_48	chr2	9	10	0	0
sample_48	chr3	0	1	0	0
sample_48	chr3	1	2	1	0
sample_48	chr3	2	3	0	0
sample_48	chr3	3	4	0	0
sample_48	chr3	4	5	0	0
sample_48	chr3	5	6	0	0
sample_48	chr3	6	7	0	0
sample_48	chr3	7	8	0	0
sample_48	chr3	8	9	0	0
sample_48	chr3	9	10	0	0
sample_48	chr4	0	1	0	0
sample_48	chr4	1	2	0	0
sample_48	chr4	2	3	0	0
sample_48	chr4	3	4	0	0
sample_48	chr4	4	5	0	0
sample_48	chr4	5	6	0	0
sample_48	chr4	6	7	0	0
sample_48	chr4	7	8	0	0
sample_48	chr4	8	9	0	0
sample_48	chr4	9	10	0	0
sample_49	chr1	0	1	0	0
sample_49	chr1	1	2	0	0
sample_49	chr1	2	3	0	0
sample_49	chr1	3	4	0	0
sample_49	chr1	4	5	0	0
sample_49	chr1	5	6	0	0
sample_49	chr1	6	7	0	0
sample_49	chr1	7	8	0	0
sample_49	chr1	8	9	0	0
sample_49	chr1	9	10	0	0
sample_49	chr2	0	1	0	0
sample_49	chr2	1	2	0	0
sample_49	chr2	2	3	0	0
sample_49	chr2	3	4	0	0
sample_49	chr2	4	5	0	0
sample_49	chr2	5	6	0	0
sample_49	chr2	6	7	0	0
sample_49	chr2	7	8	0	0
sample_49	chr2	8	9	0	0
sample_49	chr2	9	10	0	0
sample_49	chr3	0	1	0	0
sample_49	chr3	1	2	0	0
sample_49	chr3	2	3	0	0
sample_49	chr3	3	4	0	0
sample_49	chr3	4	5	0	0
sample_49	chr3	5	6	0	0
sample_49	chr3	6	7	0	0
sample_49	chr3	7	8	0	0
sample_49	chr3	8	9	0	0
sample_49	chr3	9	10	0	0
sample_49	chr4	0	1	0	0
sample_49	chr4	1	2	0	0
sample_49	chr4	2	3	0	0
sample_49	chr4	3	4	0	0
sample_49	chr4	4	5	0	0
sample_49	chr4	5	6	0	0
sample_49	chr4	6	7	0	0
sample_49	chr4	7	8	0	0
sample_49	chr4	8	9	0	0
sample_49	chr4	9	10	0	0
sample_5	chr1	0	1	0	0
sample_5	chr1	1	2	0	0
sample_5	chr1	2	3	0	0
sample_5	chr1	3	4	0	0
sample_5	chr1	4	5	0	0
sample_5	chr1	5	6	0	0
sample_5	chr1	6	7	0	0
sample_5	chr1	7	8	0	0
sample_5	chr1	8	9	0	0
sample_5	chr1	9	10	0	0
sample_5	chr2	0	1	0	0
sample_5	chr2	1	2	0	0
sample_5	chr2	2	3	0	0
sample_5	chr2	3	4	0	0
sample_5	chr2	4	5	0	0
sample_5	chr2	5	6	0	0
sample_5	chr2	6	7	0	0
sample_5	chr2	7	8	0	0
sample_5	chr2	8	9	0	0
sample_5	chr2	9	10	0	0
sample_5	chr3	0	1	0	0
sample_5	chr3	1	2	0	0
sample_5	chr3	2	3	0	0
sample_5	chr3	3	4	0	0
sample_5	chr3	4	5	0	0
sample_5	chr3	5	6	0	0
sample_5	chr3	6	7	0	0
sample_5	chr3	7	8	0	0
sample_5	chr3	8	9	0	0
sample_5	chr3	9	10	0	0
sample_5	chr4	0	1	0	0
sample_5	chr4	1	2	0	0
sample_5	chr4	2	3	0	0
sample_5	chr4	3	4	0	0
sample_5	chr4	4	5	0	0
sample_5	chr4	5	6	0	0
sample_5	chr4	6	7	0	0
sample_5	chr4	7	8	0	0
sample_5	chr4	8	9	0	0
sample_5	chr4	9	10	0	0
sample_50	chr1	0	1	0	0
sample_50	chr1	1	2	0	0
sample_50	chr1	2	3	0	0
sample_50	chr1	3	4	0	0
sample_50	chr1	4	5	0	0
sample_50	chr1	5	6	0	0
sample_50	chr1	6	7	0	0
sample_50	chr1	7	8	0	0
sample_50	chr1	8	9	0	0
sample_50	chr1	9	10	0	0
sample_50	chr2	0	1	0	0
sample_50	chr2	1	2	0	0
sample_50	chr2	2	3	0	0
sample_50	chr2	3	4	0	0
sample_50	chr2	4	5	0	0
sample_50	chr2	5	6	0	0
sample_50	chr2	6	7	0	0
sample_50	chr2	7	8	0	0
sample_50	chr2	8	9	0	0
sample_50	chr2	9	10	0	0
sample_50	chr3	0	1	0	0
sample_50	chr3	1	2	0	0
sample_50	chr3	2	3	0	0
sample_50	chr3	3	4	0	0
sample_50	chr3	4	5	0	0
sample_50	chr3	5	6	0	0
sample_50	chr3	6	7	0	0
sample_50	chr3	7	8	0	0
sample_50	chr3	8	9	0	0
sample_50	chr3	9	10	0	0
sample_50	chr4	0	1	0	0
sample_50	chr4	1	2	0	0
sample_50	chr4	2	3	0	0
sample_50	chr4	3	4	0	0
sample_50	chr4	4	5	0	0
sample_50	chr4	5	6	0	0
sample_50	chr4	6	7	0	0
sample_50	chr4	7	8	0	0
sample_50	chr4	8	9	0	0
sample_50	chr4	9	10	0	0
sample_51	chr1	0	1	0	0
sample_51	chr1	1	2	0	0
sample_51	chr1	2	3	0	0
sample_51	chr1	3	4	0	0
sample_51	chr1	4	5	0	0
sample_51	chr1	5	6	0	0
sample_51	chr1	6	7	0	0
sample_51	chr1	7	8	0	0
sample_51	chr1	8	9	0	0
sample_51	chr1	9	10	0	0
sample_51	chr2	0	1	0	0
sample_51	chr2	1	2	0	0
sample_51	chr2	2	3	0	0
sample_51	chr2	3	4	0	0
sample_51	chr2	4	5	0	0
sample_51	chr2	5	6	0	0
sample_51	chr2	6	7	0	0
sample_51	chr2	7	8	0	0
sample_51	chr2	8	9	0	0
sample_51	chr2	9	10	0	0
sample_51	chr3	0	1	0	0
sample_51	chr3	1	2	0	0
sample_51	chr3	2	3	0	0
sample_51	chr3	3	4	0	0
sample_51	chr3	4	5	0	0
sample_51	chr3	5	6	0	0
sample_51	chr3	6	7	0	0
sample_51	chr3	7	8	0	0
sample_51	chr3	8	9	0	0
sample_51	chr3	9	10	0	0
sample_51	chr4	0	1	0	0
sample_51	chr4	1	2	0	0
sample_51	chr4	2	3	0	1
sample_51	chr4	3	4	0	0
sample_51	chr4	4	5	0	0
sample_51	chr4	5	6	0	0
sample_51	chr4	6	7	0	0
sample_51	chr4	7	8	0	0
sample_51	chr4	8	9	0	0
sample_51	chr4	9	10	0	1
sample_52	chr1	0	1	0	0
sample_52	chr1	1	2	0	0
sample_52	chr1	2	3	0	0
sample_52	chr1	3	4	0	0
sample_52	chr1	4	5	0	0
sample_52	chr1	5	6	0	1
sample_52	chr1	6	7	0	0
sample_52	chr1	7	8	0	0
sample_52	chr1	8	9	0	0
sample_52	chr1	9	10	0	0
sample_52	chr2	0	1	0	0
sample_52	chr2	1	2	0	0
sample_52	chr2	2	3	0	0
sample_52	chr2	3	4	0	0
sample_52	chr2	4	5	0	0
sample_52	chr2	5	6	0	0
sample_52	chr2	6	7	0	0
sample_52	chr2	7	8	0	0
sample_52	chr2	8	9	0	0
sample_52	chr2	9	10	0	0
sample_52	chr3	0	1	0	0
sample_52	chr3	1	2	0	0
sample_52	chr3	2	3	0	0
sample_52	chr3	3	4	0	0
sample_52	chr3	4	5	0	0
sample_52	chr3	5	6	0	0
sample_52	chr3	6	7	0	0
sample_52	chr3	7	8	0	0
sample_52	chr3	8	9	0	0
sample_52	chr3	9	10	0	0
sample_52	chr4	0	1	0	0
sample_52	chr4	1	2	0	0
sample_52	chr4	2	3	0	0
sample_52	chr4	3	4	0	0
sample_52	chr4	4	5	0	0
sample_52	chr4	5	6	0	0
sample_52	chr4	6	7	0	0
sample_52	chr4	7	8	0	0
sample_52	chr4	8	9	0	0
sample_52	chr4	9	10	0	0
sample_53	chr1	0	1	0	0
sample_53	chr1	1	2	0	0
sample_53	chr1	2	3	0	0
sample_53	chr1	3	4	0	0
sample_53	chr1	4	5	0	0
sample_53	chr1	5	6	0	0
sample_53	chr1	6	7	0	0
sample_53	chr1	7	8	0	0
sample_53	chr1	8	9	0	0
sample_53	chr1	9	10	0	0
sample_53	chr2	0	1	0	0
sample_53	chr2	1	2	0	0
sample_53	chr2	2	3	0	0
sample_53	chr2	3	4	0	0
sample_53	chr2	4	5	0	0
sample_53	chr2	5	6	0	0
sample_53	chr2	6	7	0	1
sample_53	chr2	7	8	0	0
sample_53	chr2	8	9	0	0
sample_53	chr2	9	10	0	0
sample_53	chr3	0	1	0	0
sample_53	chr3	1	2	0	0
sample_53	chr3	2	3	0	0
sample_53	chr3	3	4	0	0
sample_53	chr3	4	5	0	0
sample_53	chr3	5	6	0	0
sample_53	chr3	6	7	0	0
sample_53	chr3	7	8	0	0
sample_53	chr3	8	9	0	0
sample_53	chr3	9	10	0	0
sample_53	chr4	0	1	0	0
sample_53	chr4	1	2	0	0
sample_53	chr4	2	3	0	0
sample_53	chr4	3	4	0	0
sample_53	chr4	4	5	0	0
sample_53	chr4	5	6	0	0
sample_53	chr4	6	7	0	0
sample_53	chr4	7	8	0	0
sample_53	chr4	8	9	0	0
sample_53	chr4	9	10	0	0
sample_54	chr1	0	1	0	0
sample_54	chr1	1	2	0	0
sample_54	chr1	2	3	0	0
sample_54	chr1	3	4	0	0
sample_54	chr1	4	5	0	0
sample_54	chr1	5	6	0	0
sample_54	chr1	6	7	0	0
sample_54	chr1	7	8	0	1
sample_54	chr1	8	9	0	0
sample_54	chr1	9	10	0	0
sample_54	chr2	0	1	0	0
sample_54	chr2	1	2	0	0
sample_54	chr2	2	3	0	0
sample_54	chr2	3	4	0	0
sample_54	chr2	4	5	0	0
sample_54	chr2	5	6	0	0
sample_54	chr2	6	7	0	0
sample_54	chr2	7	8	0	0
sample_54	chr2	8	9	0	0
sample_54	chr2	9	10	0	0
sample_54	chr3	0	1	0	0
sample_54	chr3	1	2	0	0
sample_54	chr3	2	3	0	0
sample_54	chr3	3	4	0	0
sample_54	chr3	4	5	0	0
sample_54	chr3	5	6	0	0
sample_54	chr3	6	7	0	0
sample_54	chr3	7	8	0	0
sample_54	chr3	8	9	0	0
sample_54	chr3	9	10	0	0
sample_54	chr4	0	1	0	0
sample_54	chr4	1	2	0	0
sample_54	chr4	2	3	0	0
sample_54	chr4	3	4	0	0
sample_54	chr4	4	5	0	0
sample_54	chr4	5	6	0	0
sample_54	chr4	6	7	0	0
sample_54	chr4	7	8	0	0
sample_54	chr4	8	9	0	0
sample_54	chr4	9	10	0	0
sample_55	chr1	0	1	0	0
sample_55	chr1	1	2	0	0
sample_55	chr1	2	3	0	1
sample_55	chr1	3	4	0	0
sample_55	chr1	4	5	0	0
sample_55	chr1	5	6	0	0
sample_55	chr1	6	7	0	0
sample_55	chr1	7	8	0	0
sample_55	chr1	8	9	0	0
sample_55	chr1	9	10	0	0
sample_55	chr2	0	1	0	0
sample_55	chr2	1	2	0	0
sample_55	chr2	2	3	0	0
sample_55	chr2	3	4	0	0
sample_55	chr2	4	5	0	0
sample_55	chr2	5	6	0	0
sample_55	chr2	6	7	0	0
sample_55	chr2	7	8	0	0
sample_55	chr2	8	9	0	0
sample_55	chr2	9	10	0	0
sample_55	chr3	0	1	0	0
sample_55	chr3	1	2	0	0
sample_55	chr3	2	3	0	0
sample_55	chr3	3	4	0	0
sample_55	chr3	4	5	0	0
sample_55	chr3	5	6	0	0
sample_55	chr3	6	7	0	0
sample_55	chr3	7	8	0	0
sample_55	chr3	8	9	0	0
sample_55	chr3	9	10	0	0
sample_55	chr4	0	1	0	0
sample_55	chr4	1	2	0	0
sample_55	chr4	2	3	0	0
sample_55	chr4	3	4	0	0
sample_55	chr4	4	5	0	0
sample_55	chr4	5	6	0	0
sample_55	chr4	6	7	0	0
sample_55	chr4	7	8	0	0
sample_55	chr4	8	9	0	0
sample_55	chr4	9	10	0	1
sample_56	chr1	0	1	0	0
sample_56	chr1	1	2	0	0
sample_56	chr1	2	3	0	0
sample_56	chr1	3	4	0	0
sample_56	chr1	4	5	0	0
sample_56	chr1	5	6	0	0
sample_56	chr1	6	7	0	0
sample_56	chr1	7	8	0	0
sample_56	chr1	8	9	0	0
sample_56	chr1	9	10	0	0
sample_56	chr2	0	1	0	0
sample_56	chr2	1	2	0	0
sample_56	chr2	2	3	0	0
sample_56	chr2	3	4	0	0
sample_56	chr2	4	5	0	0
sample_56	chr2	5	6	0	0
sample_56	chr2	6	7	0	0
sample_56	chr2	7	8	0	0
sample_56	chr2	8	9	0	0
sample_56	chr2	9	10	0	0
sample_56	chr3	0	1	0	0
sample_56	chr3	1	2	0	0
sample_56	chr3	2	3	0	0
sample_56	chr3	3	4	0	0
sample_56	chr3	4	5	0	0
sample_56	chr3	5	6	0	0
sample_56	chr3	6	7	0	0
sample_56	chr3	7	8	0	0
sample_56	chr3	8	9	0	0
sample_56	chr3	9	10	0	0
sample_56	chr4	0	1	0	0
sample_56	chr4	1	2	0	0
sample_56	chr4	2	3	0	0
sample_56	chr4	3	4	0	0
sample_56	chr4	4	5	0	0
sample_56	chr4	5	6	0	0
sample_56	chr4	6	7	0	0
sample_56	chr4	7	8	0	0
sample_56	chr4	8	9	0	0
sample_56	chr4	9	10	0	1
sample_57	chr1	0	1	0	0
sample_57	chr1	1	2	0	0
sample_57	chr1	2	3	0	0
sample_57	chr1	3	4	0	0
sample_57	chr1	4	5	0	0
sample_57	chr1	5	6	0	0
sample_57	chr1	6	7	0	0
sample_57	chr1	7	8	0	0
sample_57	chr1	8	9	0	0
sample_57	chr1	9	10	0	0
sample_57	chr2	0	1	0	0
sample_57	chr2	1	2	0	0
sample_57	chr2	2	3	0	0
sample_57	chr2	3	4	0	0
sample_57	chr2	4	5	0	0
sample_57	chr2	5	6	0	0
sample_57	chr2	6	7	0	0
sample_57	chr2	7	8	0	0
sample_57	chr2	8	9	0	0
sample_57	chr2	9	10	0	0
sample_57	chr3	0	1	0	0
sample_57	chr3	1	2	0	0
sample_57	chr3	2	3	0	0
sample_57	chr3	3	4	0	0
sample_57	chr3	4	5	0	0
sample_57	chr3	5	6	0	0
sample_57	chr3	6	7	0	0
sample_57	chr3	7	8	0	0
sample_57	chr3	8	9	0	0
sample_57	chr3	9	10	0	0
sample_57	chr4	0	1	0	0
sample_57	chr4	1	2	0	0
sample_57	chr4	2	3	0	0
sample_57	chr4	3	4	0	0
sample_57	chr4	4	5	0	0
sample_57	chr4	5	6	0	0
sample_57	chr4	6	7	0	0
sample_57	chr4	7	8	0	0
sample_57	chr4	8	9	0	0
sample_57	chr4	9	10	0	1
sample_58	chr1	0	1	1	0
sample_58	chr1	1	2	0	0
sample_58	chr1	2	3	0	0
sample_58	chr1	3	4	0	0
sample_58	chr1	4	5	0	0
sample_58	chr1	5	6	0	0
sample_58	chr1	6	7	0	0
sample_58	chr1	7	8	0	0
sample_58	chr1	8	9	0	0
sample_58	chr1	9	10	0	0
sample_58	chr2	0	1	0	0
sample_58	chr2	1	2	0	0
sample_58	chr2	2	3	0	0
sample_58	chr2	3	4	0	0
sample_58	chr2	4	5	0	0
sample_58	chr2	5	6	0	0
sample_58	chr2	6	7	0	0
sample_58	chr2	7	8	0	0
sample_58	chr2	8	9	0	0
sample_58	chr2	9	10	0	0
sample_58	chr3	0	1	0	0
sample_58	chr3	1	2	0	0
sample_58	chr3	2	3	0	0
sample_58	chr3	3	4	0	0
sample_58	chr3	4	5	0	0
sample_58	chr3	5	6	0	0
sample_58	chr3	6	7	0	0
sample_58	chr3	7	8	0	1
sample_58	chr3	8	9	0	0
sample_58	chr3	9	10	0	0
sample_58	chr4	0	1	0	0
sample_58	chr4	1	2	0	0
sample_58	chr4	2	3	0	0
sample_58	chr4	3	4	0	0
sample_58	chr4	4	5	0	0
sample_58	chr4	5	6	0	0
sample_58	chr4	6	7	0	0
sample_58	chr4	7	8	0	0
sample_58	chr4	8	9	0	0
sample_58	chr4	9	10	0	0
sample_59	chr1	0	1	0	0
sample_59	chr1	1	2	0	0
sample_59	chr1	2	3	0	0
sample_59	chr1	3	4	0	0
sample_59	chr1	4	5	0	0
sample_59	chr1	5	6	0	0
sample_59	chr1	6	7	0	0
sample_59	chr1	7	8	0	0
sample_59	chr1	8	9	0	0
sample_59	chr1	9	10	0	0
sample_59	chr2	0	1	0	0
sample_59	chr2	1	2	0	0
sample_59	chr2	2	3	0	0
sample_59	chr2	3	4	0	0
sample_59	chr2	4	5	0	0
sample_59	chr2	5	6	0	0
sample_59	chr2	6	7	0	1
sample_59	chr2	7	8	0	0
sample_59	chr2	8	9	0	0
sample_59	chr2	9	10	0	0
sample_59	chr3	0	1	0	0
sample_59	chr3	1	2	0	0
sample_59	chr3	2	3	0	0
sample_59	chr3	3	4	0	0
sample_59	chr3	4	5	0	0
sample_59	chr3	5	6	0	0
sample_59	chr3	6	7	0	0
sample_59	chr3	7	8	0	0
sample_59	chr3	8	9	0	0
sample_59	chr3	9	10	0	0
sample_59	chr4	0	1	0	0
sample_59	chr4	1	2	0	0
sample_59	chr4	2	3	0	0
sample_59	chr4	3	4	0	0
sample_59	chr4	4	5	0	0
sample_59	chr4	5	6	0	0
sample_59	chr4	6	7	0	0
sample_59	chr4	7	8	0	0
sample_59	chr4	8	9	0	0
sample_59	chr4	9	10	0	0
sample_6	chr1	0	1	0	0
sample_6	chr1	1	2	0	0
sample_6	chr1	2	3	0	0
sample_6	chr1	3	4	0	0
sample_6	chr1	4	5	0	0
sample_6	chr1	5	6	0	0
sample_6	chr1	6	7	0	0
sample_6	chr1	7	8	0	0
sample_6	chr1	8	9	0	0
sample_6	chr1	9	10	0	0
sample_6	chr2	0	1	0	0
sample_6	chr2	1	2	0	0
sample_6	chr2	2	3	0	0
sample_6	chr2	3	4	0	0
sample_6	chr2	4	5	0	0
sample_6	chr2	5	6	0	0
sample_6	chr2	6	7	0	0
sample_6	chr2	7	8	0	0
sample_6	chr2	8	9	0	0
sample_6	chr2	9	10	0	0
sample_6	chr3	0	1	0	0
sample_6	chr3	1	2	0	0
sample_6	chr3	2	3	0	0
sample_6	chr3	3	4	0	0
sample_6	chr3	4	5	0	0
sample_6	chr3	5	6	0	0
sample_6	chr3	6	7	0	0
sample_6	chr3	7	8	0	0
sample_6	chr3	8	9	0	0
sample_6	chr3	9	10	0	0
sample_6	chr4	0	1	0	0
sample_6	chr4	1	2	0	0
sample_6	chr4	2	3	0	0
sample_6	chr4	3	4	0	0
sample_6	chr4	4	5	0	0
sample_6	chr4	5	6	1	0
sample_6	chr4	6	7	0	0
sample_6	chr4	7	8	0	0
sample_6	chr4	8	9	0	0
sample_6	chr4	9	10	0	0
sample_60	chr1	0	1	0	0
sample_60	chr1	1	2	0	0
sample_60	chr1	2	3	0	0
sample_60	chr1	3	4	0	0
sample_60	chr1	4	5	0	0
sample_60	chr1	5	6	0	0
sample_60	chr1	6	7	0	0
sample_60	chr1	7	8	0	0
sample_60	chr1	8	9	0	0
sample_60	chr1	9	10	0	0
sample_60	chr2	0	1	0	0
sample_60	chr2	1	2	0	0
sample_60	chr2	2	3	0	0
sample_60	chr2	3	4	0	0
sample_60	chr2	4	5	0	0
sample_60	chr2	5	6	0	0
sample_60	chr2	6	7	0	0
sample_60	chr2	7	8	0	0
sample_60	chr2	8	9	0	0
sample_60	chr2	9	10	0	0
sample_60	chr3	0	1	0	0
sample_60	chr3	1	2	0	0
sample_60	chr3	2	3	0	0
sample_60	chr3	3	4	0	0
sample_60	chr3	4	5	0	0
sample_60	chr3	5	6	0	0
sample_60	chr3	6	7	0	0
sample_60	chr3	7	8	0	0
sample_60	chr3	8	9	0	0
sample_60	chr3	9	10	0	0
sample_60	chr4	0	1	0	0
sample_60	chr4	1	2	0	0
sample_60	chr4	2	3	0	0
sample_60	chr4	3	4	0	0
sample_60	chr4	4	5	0	0
sample_60	chr4	5	6	0	0
sample_60	chr4	6	7	0	0
sample_60	chr4	7	8	0	0
sample_60	chr4	8	9	0	0
sample_60	chr4	9	10	0	1
sample_61	chr1	0	1	0	0
sample_61	chr1	1	2	0	0
sample_61	chr1	2	3	0	0
sample_61	chr1	3	4	0	0
sample_61	chr1	4	5	0	0
sample_61	chr1	5	6	0	0
sample_61	chr1	6	7	0	0
sample_61	chr1	7	8	0	0
sample_61	chr1	8	9	0	0
sample_61	chr1	9	10	0	0
sample_61	chr2	0	1	0	0
sample_61	chr2	1	2	0	0
sample_61	chr2	2	3	0	0
sample_61	chr2	3	4	0	0
sample_61	chr2	4	5	0	0
sample_61	chr2	5	6	0	0
sample_61	chr2	6	7	0	0
sample_61	chr2	7	8	0	0
sample_61	chr2	8	9	0	0
sample_61	chr2	9	10	0	0
sample_61	chr3	0	1	0	0
sample_61	chr3	1	2	0	0
sample_61	chr3	2	3	0	0
sample_61	chr3	3	4	0	0
sample_61	chr3	4	5	0	0
sample_61	chr3	5	6	0	0
sample_61	chr3	6	7	0	0
sample_61	chr3	7	8	0	0
sample_61	chr3	8	9	0	0
sample_61	chr3	9	10	0	0
sample_61	chr4	0	1	0	0
sample_61	chr4	1	2	0	0
sample_61	chr4	2	3	0	0
sample_61	chr4	3	4	0	0
sample_61	chr4	4	5	0	0
sample_61	chr4	5	6	0	0
sample_61	chr4	6	7	0	0
sample_61	chr4	7	8	0	0
sample_61	chr4	8	9	0	0
sample_61	chr4	9	10	0	1
sample_62	chr1	0	1	0	0
sample_62	chr1	1	2	0	0
sample_62	chr1	2	3	0	0
sample_62	chr1	3	4	0	0
sample_62	chr1	4	5	1	0
sample_62	chr1	5	6	0	0
sample_62	chr1	6	7	0	0
sample_62	chr1	7	8	0	0
sample_62	chr1	8	9	0	0
sample_62	chr1	9	10	0	0
sample_62	chr2	0	1	0	0
sample_62	chr2	1	2	0	0
sample_62	chr2	2	3	0	0
sample_62	chr2	3	4	0	0
sample_62	chr2	4	5	0	0
sample_62	chr2	5	6	0	0
sample_62	chr2	6	7	0	0
sample_62	chr2	7	8	0	0
sample_62	chr2	8	9	0	0
sample_62	chr2	9	10	0	0
sample_62	chr3	0	1	0	0
sample_62	chr3	1	2	0	0
sample_62	chr3	2	3	0	0
sample_62	chr3	3	4	0	0
sample_62	chr3	4	5	0	0
sample_62	chr3	5	6	0	0
sample_62	chr3	6	7	0	0
sample_62	chr3	7	8	0	0
sample_62	chr3	8	9	0	0
sample_62	chr3	9	10	0	0
sample_62	chr4	0	1	0	0
sample_62	chr4	1	2	0	0
sample_62	chr4	2	3	0	0
sample_62	chr4	3	4	0	0
sample_62	chr4	4	5	0	0
sample_62	chr4	5	6	1	0
sample_62	chr4	6	7	0	0
sample_62	chr4	7	8	0	0
sample_62	chr4	8	9	0	0
sample_62	chr4	9	10	0	1
sample_63	chr1	0	1	0	0
sample_63	chr1	1	2	0	0
sample_63	chr1	2	3	0	0
sample_63	chr1	3	4	0	0
sample_63	chr1	4	5	0	0
sample_63	chr1	5	6	0	0
sample_63	chr1	6	7	0	0
sample_63	chr1	7	8	0	0
sample_63	chr1	8	9	0	0
sample_63	chr1	9	10	0	0
sample_63	chr2	0	1	0	0
sample_63	chr2	1	2	0	0
sample_63	chr2	2	3	0	0
sample_63	chr2	3	4	0	0
sample_63	chr2	4	5	0	0
sample_63	chr2	5	6	0	0
sample_63	chr2	6	7	0	0
sample_63	chr2	7	8	0	0
sample_63	chr2	8	9	0	0
sample_63	chr2	9	10	0	0
sample_63	chr3	0	1	0	0
sample_63	chr3	1	2	0	0
sample_63	chr3	2	3	0	0
sample_63	chr3	3	4	0	0
sample_63	chr3	4	5	0	0
sample_63	chr3	5	6	0	0
sample_63	chr3	6	7	0	0
sample_63	chr3	7	8	0	0
sample_63	chr3	8	9	0	0
sample_63	chr3	9	10	0	0
sample_63	chr4	0	1	0	0
sample_63	chr4	1	2	0	0
sample_63	chr4	2	3	0	0
sample_63	chr4	3	4	0	0
sample_63	chr4	4	5	0	0
sample_63	chr4	5	6	0	0
sample_63	chr4	6	7	0	0
sample_63	chr4	7	8	0	0
sample_63	chr4	8	9	0	0
sample_63	chr4	9	10	0	0
sample_64	chr1	0	1	0	0
sample_64	chr1	1	2	0	0
sample_64	chr1	2	3	0	0
sample_64	chr1	3	4	0	0
sample_64	chr1	4	5	0	0
sample_64	chr1	5	6	0	0
sample_64	chr1	6	7	0	0
sample_64	chr1	7	8	0	1
sample_64	chr1	8	9	0	0
sample_64	chr1	9	10	0	0
sample_64	chr2	0	1	0	0
sample_64	chr2	1	2	0	0
sample_64	chr2	2	3	0	0
sample_64	chr2	3	4	0	0
sample_64	chr2	4	5	0	0
sample_64	chr2	5	6	0	0
sample_64	chr2	6	7	0	0
sample_64	chr2	7	8	0	0
sample_64	chr2	8	9	0	0
sample_64	chr2	9	10	0	0
sample_64	chr3	0	1	0	0
sample_64	chr3	1	2	0	0
sample_64	chr3	2	3	0	0
sample_64	chr3	3	4	0	0
sample_64	chr3	4	5	0	0
sample_64	chr3	5	6	0	0
sample_64	chr3	6	7	0	0
sample_64	chr3	7	8	0	0
sample_64	chr3	8	9	0	0
sample_64	chr3	9	10	0	0
sample_64	chr4	0	1	0	0
sample_64	chr4	1	2	0	0
sample_64	chr4	2	3	0	0
sample_64	chr4	3	4	0	0
sample_64	chr4	4	5	0	0
sample_64	chr4	5	6	0	0
sample_64	chr4	6	7	0	0
sample_64	chr4	7	8	0	0
sample_64	chr4	8	9	0	0
sample_64	chr4	9	10	0	0
sample_65	chr1	0	1	0	0
sample_65	chr1	1	2	0	0
sample_65	chr1	2	3	0	0
sample_65	chr1	3	4	0	0
sample_65	chr1	4	5	0	0
